Id_chunk_data_gz,Id_chunk_llm_gz,dataini,datafim,total_ok,lista_id_err,status
2655,2655,2026-05-06T10:03:33.037608,2026-03-07T01:23:21.290489,267,[],em_processamento
2656,2656,2026-05-06T10:06:01.563857,2026-03-07T01:25:08.790742,314,[],em_processamento
2657,2657,2026-05-06T10:08:54.687138,2026-03-07T01:26:58.488989,308,[],em_processamento
2658,2658,2026-05-06T10:13:10.064307,2026-03-07T01:30:22.463918,343,[],em_processamento
2659,2659,2026-05-06T10:13:13.544408,2026-03-07T01:30:04.103269,376,[],em_processamento
2660,2660,2026-05-06T10:13:13.579715,2026-03-07T01:33:14.384888,456,[],em_processamento
2661,2661,2026-05-06T10:14:17.194373,2026-03-07T01:35:39.356632,456,[],em_processamento
2662,2662,2026-05-06T10:18:40.696169,2026-03-07T01:38:16.087623,426,[],em_processamento
2663,2663,2026-05-06T10:19:38.723999,2026-03-07T01:39:32.369841,312,[],em_processamento
2664,2664,2026-05-06T10:21:17.855668,2026-03-07T01:41:04.348364,347,[],em_processamento
2665,2665,2026-05-06T10:23:54.470740,2026-03-07T01:44:06.021360,357,[],em_processamento
2666,2666,2026-05-06T10:25:00.241093,2026-03-07T01:44:36.582447,385,[],em_processamento
2667,2667,2026-05-06T10:29:33.982485,2026-03-07T01:46:01.209100,314,[],em_processamento
2668,2668,2026-05-06T10:29:41.499470,2026-03-07T01:47:27.240618,301,[],em_processamento
2669,2669,2026-05-06T10:30:21.839624,2026-03-07T01:49:25.876598,320,[],em_processamento
2670,2670,2026-05-06T10:30:25.947772,2026-03-07T01:52:17.968384,323,[],em_processamento
2671,2671,2026-05-06T10:30:38.352485,2026-03-07T01:53:06.503805,366,[],em_processamento
2672,2672,2026-05-06T10:30:48.514425,2026-03-07T01:54:55.984636,395,[],em_processamento
2673,2673,2026-05-06T10:31:08.811810,2026-03-07T01:58:41.191583,465,[],em_processamento
2674,2674,2026-05-06T10:31:14.982587,2026-03-07T01:59:23.911913,432,[],em_processamento
2675,2675,2026-05-06T10:31:35.344053,2026-03-07T02:01:02.011322,311,[],em_processamento
2676,2676,2026-05-06T10:31:38.405285,2026-03-07T02:02:30.444369,375,[],em_processamento
2677,2677,2026-05-06T10:31:41.486533,2026-03-07T02:04:37.471136,386,[],em_processamento
2678,2678,2026-05-06T10:31:46.237246,2026-03-07T02:06:41.479485,370,[],em_processamento
2679,2679,2026-05-06T10:32:04.135971,2026-03-07T02:09:41.384079,337,[],em_processamento
2680,2680,2026-05-06T10:32:32.202600,2026-03-07T02:09:15.813127,298,[],em_processamento
2681,2681,2026-05-06T10:32:43.031774,2026-03-07T02:11:48.668570,327,[],em_processamento
2682,2682,2026-05-06T10:34:35.888724,2026-03-07T02:13:11.311807,331,[],em_processamento
2683,2683,2026-05-06T10:35:21.155943,2026-03-07T02:17:51.769652,381,[],em_processamento
2684,2684,2026-05-06T10:35:43.723974,2026-03-07T02:17:08.591678,389,[],em_processamento
2685,2685,2026-05-06T10:37:59.332241,2026-03-07T02:19:20.072571,429,[],em_processamento
2686,2686,2026-05-06T10:39:09.753747,2026-03-07T02:21:54.632614,463,[],em_processamento
2687,2687,2026-05-06T10:40:40.252316,2026-03-07T02:24:12.100762,470,[],em_processamento
2688,2688,2026-05-06T10:41:05.436181,2026-03-07T02:30:13.370047,276,[],em_processamento
2689,2689,2026-05-06T10:43:30.715180,2026-03-07T02:27:10.301938,326,[],em_processamento
2690,2690,2026-05-06T10:45:29.406534,2026-03-07T02:29:19.933542,361,[],em_processamento
2691,2691,2026-05-06T10:46:27.026757,2026-03-07T02:31:32.351495,350,[],em_processamento
2692,2692,2026-05-06T10:49:10.379442,2026-03-07T02:33:34.556331,318,[],em_processamento
2693,2693,2026-05-06T10:50:27.449932,2026-03-07T02:35:04.162719,284,[],em_processamento
2694,2694,2026-05-06T10:51:48.533582,2026-03-07T02:35:38.983463,316,[],em_processamento
2695,2695,2026-05-06T10:54:14.996675,2026-03-07T02:40:01.782947,408,[],em_processamento
2696,2696,2026-05-06T10:55:07.313651,2026-03-07T02:39:47.894635,338,[],em_processamento
2697,2697,2026-05-06T10:56:44.133724,2026-03-07T02:42:40.806872,425,[],em_processamento
2698,2698,2026-05-06T10:57:10.008368,2026-03-07T02:44:21.691652,406,[],em_processamento
2699,2699,2026-05-06T10:59:13.924774,2026-03-07T02:47:00.823286,399,[],em_processamento
2700,2700,2026-05-06T11:01:25.213360,2026-03-07T02:49:50.519136,410,[],em_processamento
2701,2701,2026-05-06T11:02:31.483695,2026-03-07T02:52:28.985532,341,[],em_processamento
2702,2702,2026-05-06T11:07:53.049748,2026-03-07T02:52:47.503278,324,[],em_processamento
2703,2703,2026-05-06T11:08:57.652948,2026-03-07T02:56:29.537019,389,[],em_processamento
2704,2704,2026-05-06T11:10:40.908131,2026-03-07T02:56:37.903961,251,[],em_processamento
2705,2705,2026-05-06T11:11:12.929756,2026-03-07T03:00:15.619584,313,[],em_processamento
2706,2706,2026-05-06T11:12:46.429808,2026-03-07T03:01:21.558868,281,[],em_processamento
2707,2707,2026-05-06T11:13:14.419733,2026-03-07T03:03:55.058816,334,[],em_processamento
2708,2708,2026-05-06T11:14:43.533965,2026-03-07T03:04:48.583113,337,[],em_processamento
2709,2709,2026-05-06T11:15:39.076952,2026-03-07T03:09:09.461235,364,[],em_processamento
2710,2710,2026-05-06T11:18:36.024889,2026-03-07T03:10:33.814248,388,[],em_processamento
2711,2711,2026-05-06T11:23:57.528605,2026-03-07T03:12:38.154037,462,[],em_processamento
2712,2712,2026-05-06T11:29:19.126549,2026-03-07T03:17:05.276395,449,[],em_processamento
2713,2713,2026-05-06T11:34:40.842605,2026-03-07T03:18:03.965146,337,[],em_processamento
2714,2714,2026-05-06T11:40:02.431508,2026-03-07T03:20:03.673705,339,[],em_processamento
2715,2715,2026-05-06T11:45:24.055542,2026-03-07T03:23:24.385246,411,[],em_processamento
2716,2716,2026-05-06T11:50:45.732200,2026-03-07T03:25:02.177322,369,[],em_processamento
2717,2717,2026-05-06T11:53:04.983242,2026-03-07T03:27:51.752754,322,[],em_processamento
2718,2718,2026-05-06T11:54:36.220271,2026-03-07T03:29:26.004303,284,[],em_processamento
2719,2719,2026-05-06T11:56:08.461062,2026-03-07T03:32:04.318782,344,[],em_processamento
2720,2720,2026-05-06T11:57:37.229456,2026-03-07T03:35:22.008276,314,[],em_processamento
2721,2721,2026-05-06T11:58:38.452549,2026-03-07T03:37:20.787632,316,[],em_processamento
2722,2722,2026-05-06T11:59:09.361345,2026-03-07T03:38:48.576329,377,[],em_processamento
2723,2723,2026-05-06T12:01:31.003299,2026-03-07T03:41:21.098016,396,[],em_processamento
2724,2724,2026-05-06T12:03:11.402003,2026-03-07T03:43:58.924649,442,[],em_processamento
2725,2725,2026-05-06T12:05:13.895118,2026-03-07T03:46:14.176746,435,[],em_processamento
2726,2726,2026-05-06T12:06:45.619083,2026-03-07T03:49:28.537888,270,[],em_processamento
2727,2727,2026-05-06T12:06:52.725383,2026-03-07T03:48:55.996794,334,[],em_processamento
2728,2728,2026-05-06T12:12:14.354529,2026-03-07T03:50:54.499916,413,[],em_processamento
2729,2729,2026-05-06T12:13:18.418759,2026-03-07T03:54:08.898630,389,[],em_processamento
2730,2730,2026-05-06T12:14:51.451758,2026-03-07T03:55:17.231301,329,[],em_processamento
2731,2731,2026-05-06T12:15:01.210131,2026-03-07T03:56:26.496941,307,[],em_processamento
2732,2732,2026-05-06T12:15:38.534812,2026-03-07T03:57:58.226642,338,[],em_processamento
2733,2733,2026-05-06T12:15:50.967977,2026-03-07T03:58:43.184234,354,[],em_processamento
2734,2734,2026-05-06T12:17:10.068616,2026-03-07T04:01:18.345331,346,[],em_processamento
2735,2735,2026-05-06T12:17:17.795440,2026-03-07T04:03:20.208692,387,[],em_processamento
2736,2736,2026-05-06T12:17:20.562710,2026-03-07T04:06:07.073906,432,[],em_processamento
2737,2737,2026-05-06T12:17:36.642600,2026-03-07T04:09:07.800037,443,[],em_processamento
2738,2738,2026-05-06T12:21:29.589449,2026-03-07T04:10:44.219289,368,[],em_processamento
2739,2739,2026-05-06T12:22:58.265844,2026-03-07T04:10:50.189013,329,[],em_processamento
2740,2740,2026-05-06T12:28:04.579586,2026-03-07T04:13:40.101468,396,[],em_processamento
2741,2741,2026-05-06T12:28:19.746533,2026-03-07T04:16:45.808078,287,[],em_processamento
2742,2742,2026-05-06T12:32:36.229735,2026-03-07T04:16:24.954230,335,[],em_processamento
2743,2743,2026-05-06T12:33:41.331089,2026-03-07T04:18:26.603212,353,[],em_processamento
2744,2744,2026-05-06T12:37:20.037339,2026-03-07T04:20:40.474437,290,[],em_processamento
2745,2745,2026-05-06T12:39:03.023232,2026-03-07T04:21:26.910285,313,[],em_processamento
2746,2746,2026-05-06T12:40:35.773053,2026-03-07T04:23:34.334685,351,[],em_processamento
2747,2747,2026-05-06T12:42:22.304627,2026-03-07T04:25:56.483310,403,[],em_processamento
